ID,text,label,automated_readability_index,difficult_words,flesch_reading_ease,gunning_fog,words_per_sentence,reading_time,ppl,bright,cont,warm,colorf,sd,cd,td,diag_dom,rot,hpvb,vpvb,hcvb,vcvb,sat,clar
2752,"Title: A Timeless Seafood Gem at Rockefeller Center

If you're seeking an exceptional seafood dining experience in NYC, this venerable spot in Rockefeller Center remains a top contender. A smart choice during Restaurant Week, it offers an affordable glimpse into an otherwise pricey menu. Our three-course delight started with a rich seafood bisque, a refreshing shrimp salad, and tantalizing crab cakes, setting a high bar for the courses to follow.

The main dishes - succulent salmon, delicate sole, perfect cod, and a finely crafted pasta - did not disappoint. Dessert rounded off the meal beautifully, complemented by a selection from their extensive wine list. The ambience added to our enjoyment, with a charming view of the ice-skating rink enhancing the restaurant's already enchanting atmosphere.

This place is a true classic that has stood the test of time, making it an ideal choice for those special occasions. Highly recommended for its enduring excellence in seafood dining.",1,13.8,44,52.09,13.65,19.125,12.24,32.70173,127.69520568847656,77.46970831088977,0.5069732666015625,159.0157790037177,0.025482177734375,58.96565553365973,4.354397790318799,-8.0,-72.0,-6.968228219317808,-4.8668154200388045,-0.4605705860441618,-0.4740732856180982,112.498779296875,0.30303955078125
13794,"Title: Airy Ambiance, Average Eats

I recently dined at a restaurant with a delightful dining room that was both airy and pleasant, creating a comfortable environment. For my meal, I chose the hanger steak, which unfortunately did not impress – it was rather average and lacked the wow factor that would tempt a second order. On a brighter note, the Sea Bass served at our table showed promise and was a more enjoyable choice. The saving grace of the experience was the staff, who were notably attentive throughout the meal. While the atmosphere was inviting, the food warrants some improvement to match the charm of the surroundings.",1,12.6,24,58.42,13.39,21.2,7.74,37.6362,193.6434783935547,57.78090734024442,0.387847900390625,172.14395271595873,0.26995849609375,8.028840312241815,4.540768857142675,-2.0,-82.0,-4.080588289098955,-0.027549129586788,-0.4895430578539148,-0.5196239772902917,54.1202392578125,0.6542205810546875
8516,"I came here for the big plate of chicken and it definitely did not disappoint! The place doesn't seat many people. Try to get here early or you'll be stuck waiting outside. BYOB if you wanna drink though! Also, the food is not that spicyThe cumin lamb and beef shumai were good but didn't blow me away. The sauteed crispy pancake actually comes with a choice of meat! I ended up ordering vegetarian but I think it would have been better with lamb or beef. The pancake itself was super crispy. Heavy cumin flavor though. Would not recommend if you do not like cumin. It was finally time for the star of the show - the big plate of chicken with bone!!! It comes with amazing noodles as its super soft and absorbs the flavor of the sauce. I could have just ate a bowl of noodles with that sauce. Chicken was also on point - very soft and flavorful. I would come back for the big plate of chicken!",0,4.5,17,85.49,6.15,11.2,10.64,37.15441,101.13450617283952,57.06734104776836,0.2962345679012346,149.15942989212505,0.3011728395061728,24.021564941181108,9.520734051876628,-5.0,-61.0,-0.3687055548013234,-4.3914525030843095,-0.6573279613503847,-0.7010199449615712,105.38361111111112,0.1192592592592592
14672,"Title: Authentic German Flavors with a Caution

If you're in the mood for a slice of Germany, this bar is a delightful spot offering a variety of authentic German drinks and decent bar fare, with their hamburger standing out as a crowd favorite. The ambiance is cozy and fitting for a German establishment. However, I'd advise exercising caution when navigating the stairs to the bathroom, especially after enjoying a couple of their excellent brews, as they can be unexpectedly treacherous. Overall, this place would have earned a full five stars, but due to the safety concern regarding the staircase, I have to dock one. Prost, but tread carefully!",1,13.1,28,49.55,14.2,21.6,7.98,44.141926,80.8544921875,76.80757297267675,0.5648956298828125,158.27043057647234,0.098419189453125,82.26953180262923,9.188752036768944,-84.0,-84.0,-10.88177452839406,-0.3098544307853217,-0.4477356475154209,-0.552511409874971,171.50648498535156,0.147613525390625
19709,"My wife, brother, and I came here last night with colleagues. We had booked out the entire restaurant and it was because one of our colleagues said it was the best Taiwanese in New York. He is Canadian, so I was skeptical. It certainly did not disappoint.We tried everything on the menu, and the chef prepared off-menu items as well. The highlight was the beef noodle soup, which was flavorful and had an amazing broth. There are a number of customization options such as noodle texture, broth, type of meat, to fit anybody's expectations.The service was also spectacular; very attentive, and at the same time, very helpful as we had specific questions about the food in the restaurant.I cannot wait to come back here for breakfast, because it's an entirely different menu and it's supposed to be amazing as well. What a gem, and we will be back soon.",0,8.3,23,73.27,8.64,14.9,10.33,25.63189,115.4824074074074,61.85553808459881,0.3261728395061728,166.49039952710592,0.4082716049382716,86.87246711104487,3.9549792054155177,-2.0,-59.0,-0.7144651028382327,-3.6839019543484,-0.7325221137552849,-0.7057312549836999,100.75962962962964,0.204074074074074
20020,"We made a brunch reservation for Valentine's day and it was surprisingly not every table was packed. I'd definitely go back, but for dinner I think it would be important to make a reservation. We had the truffle pasta and the carbonara, but I think the truffle pasta edged out the carbonara by a little bit on flavor and uniqueness.Truffle pasta: They was a decent amount of shaved truffle, but oddly not quite enough pasta. The dish was very rich and satisfying, but I easily could have eaten 2 of them.Carbonara: It needed a little more pancetta, but was otherwise rich and plated well with the egg yolk ready to be broken and mixed in with the rest of the pasta. I thought it was an excellent way to start the day!",0,8.9,16,69.21,9.38,18.857142857142858,8.61,30.462831,182.70692222222223,40.47889525384467,0.2856333333333333,161.26433352001578,0.7726666666666666,32.154352959257416,3.328990964479546,-2.0,-107.0,-22.964451587468588,-6.1019763207638675,-0.393748888386525,-0.3437388706466227,91.17624444444444,0.6769888888888889
10434,I called beforehand on 24th asking the hours for HH that night. Arrived and seated and the waiter was like we don't have HH during the holidays. I said well I called earlier and that's not what whoever answered said. The waiter insisted. I then want to leave. And maybe a higher up guy told the waiter we can have it. Kind of a scam?? Well of course the rest of the mood was blown and waiter was with awkward attitude. Margherita Pizza was okay dough was watery. Mussel was pretty good.,0,3.4,16,87.52,6.29,9.2,5.8,113.383606,153.7966975308642,38.22311685267443,0.4425925925925926,143.61228250154338,0.137037037037037,60.6252324474396,3.230950827995541,-4.0,-46.0,-1.300245724645535,-0.1982241611534192,-0.6693189053053129,-0.6207889241087995,132.71472222222224,0.218395061728395
13735,"I wanted ramen so I ventured out since I am using the mealapp (classic tonkotsu ramen).The place still had a closed sign showing even though I selected 12PM time period for the food pickup.  Most of the time the place has the food ready to go or need only a few minutes to get the food ready.  While at the restaurant, there are folks waiting for food to go in one section of the restaurant hanging out and there were some patrons seated reviewing their menu to order food. It tooked about 7-10 minutes before the food was ready.  All of a sudden, all the food items to go were ready at the same time and half the restaurant emptied out with our food bags.  Unfortunately I checked in and the time expired before I received my food.  It is considerate that they place the tonkotsu soup in a separate container than the dry ingredients.  Overall it is good though I could have used a bit more dry ingredients.Not bad though I think it's better to dine-in.",0,8.0,26,78.89,8.66,17.7,11.34,40.377125,98.54052469135804,58.66221331768549,0.0975617283950617,150.00997386087715,0.5680864197530864,65.04313419260006,5.797901855128462,-2.0,-62.0,-12.097180608620988,-4.97301289049652,-0.6719659621189702,-0.7800764725566727,76.326512345679,0.1061111111111111
15750,"Great low key spot. They actually have something called the Vegan Platter and it's actually very good. I think they change up what's included but last time I was there it was two different eggplant spreads, hummus, surprisingly good beets, tabouleh and a basic little salad with whole wheat pita. All delicious. The time before that there was a chickpea salad instead of beets. It's a lot of food and will definitely fill you up and more, but it all feels healthy/light and guilt free. They definitely have wine, not sure about liquor. They will also split checks based on your actual dishes or however you want, which is nice.",0,8.6,13,72.46,8.83,15.714285714285714,7.61,61.139156,122.73303333333334,70.0166615561293,0.2269555555555555,149.73366807524386,0.5263555555555556,34.392040092818775,0.4950232250478841,-76.0,-77.0,-13.256151149243069,-2.2764223657873117,-0.4134802720366615,-0.3769236820068661,138.5274333333333,0.2606333333333333
11901,"Title: Cozy Dinner with Mixed Impressions

My visit to this bustling eatery on August 18th provided a quaint experience filled with swift service and fresh flavors. The bread set a promising start, arriving promptly to our table. The pizzas, served piping hot, were definitely the centerpiece of the meal. However, not all toppings hit the mark; the mushroom pie, laden with hefty chunks of fungi, might underwhelm those who aren't devout mushroom enthusiasts. On the flip side, the sausage pizza's flavors impressed, though its crust verged on excessively thin, even for a thin-crust aficionado like myself. Notably, the crust edges were delectably memorable.

Rounding off the meal, the tiramisu was a highlight, decadently creamy and perfect for sharing among our party of three. It's a generous portion that would be overwhelming for a solo diner. Overall, the experience was a palate-pleaser, despite some minor hitches in the pizza department.",1,12.1,40,63.09,10.67,16.555555555555557,11.74,43.346256,108.96197509765624,83.50181196080514,0.726470947265625,169.7188066433182,-0.33221435546875,96.1459774135768,3.3136184015365555,-63.0,-63.0,-9.35524186980092,-15.84397447226769,-0.5047985249833876,-0.5107912523655865,179.2255859375,0.2687835693359375
7140,"Absolutely amazing! Very classy place, we went for a friends birthday and each of us got the pre fix brunch. They have multiple options from $30-$55, I got the $55 one with the special edition bottle of champagne, entree and juice are included as well. Service was attentive and food was delicious! My birthday is in a few weeks, I might be back!",0,7.7,11,80.82,9.49,15.75,4.17,58.13437,122.20395061728397,62.913984562483606,0.8457098765432098,163.7121359980796,0.483641975308642,67.62262871025932,0.7757900954163102,-65.0,-64.0,-7.915546196216709,-4.018890075344089,-0.6001502084808346,-0.6449461612401506,92.01404320987656,0.2178703703703703
20705,"Title: A Hidden Gem for Chinese Comfort Food

Following my brother's tip, I decided to check out this local hotspot reputed for its long lines and rave reviews. Much to my delight, the queue wasn't as daunting during my visit. The venue boasts an unbeatable combination of taste, value, and convenience, making it the go-to spot for a satisfying bite on a budget.

I opted for two small servings of roast pork over rice, which set me back a mere $8.50. This place punches well above its weight, delivering a meal that was both mouth-wateringly scrumptious and wallet-friendly. Each bite was a testament to the fact that great food doesn't have to be expensive.

This establishment has earned itself a repeat customer in me, especially for those days when the craving for quick and affordable Chinese eats strikes. A definite must-try!",1,10.5,26,62.07,11.01,17.625,10.15,29.257467,160.58724975585938,55.8514880667222,0.14013671875,148.08247849623956,0.67608642578125,70.0471364344716,0.3413655480821287,-18.0,-78.0,-0.400290427478879,-9.632568720337105,-0.5050484704022525,-0.4873115783905803,139.8927459716797,0.4028472900390625
16962,"I was extremely disappointed by the quality of the ramen here. It was also really overpriced. The classic tonkotsu was $18.90 and barely came with any toppings. Most of the toppings including the egg were extra to add to your ramen, which I thought was ridiculous for the price. Kae-dama (noodle refill) for $3.90 is also ridiculous. I've never seen a ramen restaurant charge that much for kaedama. I know noodles aren't that expensive. I understand that they're a no tipping restaurant but their prices just seem overly inflated. The noodles were way overcooked even though I ordered firm. They came out more like soft. I probably should have ordered extra firm, but you would think that a place like Ichiran would have perfected their timing on the noodles. The broth was average. It had flavor but lacked a wow factor. Overall I didn't have a good experience due to the quality and price . You're much much better off going to a number of ramen places in New York including Ippudo. I was so disappointed that this location is making all the Ichirans look bad. It's a much higher standard in Japan.",0,5.9,34,78.14,6.54,10.105263157894736,13.34,41.58428,153.8678111111111,64.79918675319492,0.1433111111111111,139.91770891136957,0.7858,23.798928352567668,1.2483085372434104,-108.0,-108.0,-43.49582500385708,-1.1552394364144334,-0.3854265908053865,-0.4168586509473979,187.66417777777775,0.3182333333333333
20500,"I've been itching to try KazuNori for so long and it definitely did not disappoint! It's a small restaurant that only serves hand rolls. Their seating is exclusively bar-style, which allows every diner to witness the sushi chefs make the rolls on demand. My friend and I chose to share the 6 roll set because we thought it would be a better deal than ordering each roll separately. The set had the Toro, Yellowtail, Salmon, Bay Scallop, Crab, and Lobster hand rolls. Of the bunch, I tried the Toro, Salmon, and Lobster. Each time, I was amazed at how fresh the fish were. The fish and seasoned rice paired together so perfectly that soy sauce or wasabi seemed superfluous.Turns out that 6 rolls was not filling enough for 2 people. I'm too accustomed to eating cone hand rolls stuffed with rice, but these definitely had a better rice to fish ratio. I ordered a Bay Scallop roll and decided it was my favorite. The scallop is slightly sweet, smooth, and buttery. KazuNori definitely tops my list of places for a quick, light lunch. Their fish is so fresh, it'll blow any competition out of the water.",0,7.3,27,82.65,7.84,14.0,13.29,38.411236,148.9907888888889,77.82650358072034,0.0283888888888888,151.99608265624244,0.3241111111111111,63.87521584771777,1.3244752785371865,-3.0,-68.0,-10.728279847251372,-4.904435253200461,-0.3828817776257576,-0.4348151054324223,91.2974,0.4912555555555555
2413,"Prince Street Pizza is probably my all time favorite pizza place! There is so much flavor to every bite of the pizza! The pepperoni is definitely a crowd favorite, so you must get a slice of that if it is your first time! The line is quite long during lunch and dinner hours, but in between, it is just a short 10-15 minute wait! (~3:45-4pm is a pretty solid time to go when the line is shorter)!",0,5.9,7,81.22,7.72,15.4,4.7,28.212894,130.30687777777777,56.637624846489885,0.7393,176.34217186257032,0.2853555555555555,44.72809747060066,7.276811590887371,-12.0,-84.0,-28.783296000446455,-9.08130354771228,-0.4193612078640318,-0.4067136915400628,99.90142222222222,0.2134888888888889
15162,"Title: A Flavorful Fusion with Room for Improvement

I recently dined at a restaurant that offers a tantalizing mix of Cajun and Asian cuisine, ideal for those who appreciate robustly seasoned dishes. The service was a high point, with Angus providing attentive care and excellent food recommendations.

On the culinary front, the blue crab in salted yolk stood out as a spectacular starter, both in flavor and portion, perfect for sharing. The King Crab, pre-cut and bathed in spicy Cajun sauce, was delightful, though the serving size did not quite justify the price. The crawfish, on the other hand, offered great value, boasting unbeatable freshness.

The atmosphere was pleasingly pristine, with the thoughtful addition of upstairs seating. The food menu was extensive, highlighted by the freshness of the seafood and a variety of combo options. Complimentary roasted peanuts, tea, and a small fruit plate bookended the meal charmingly.

However, the dining experience was not without its drawbacks. The provided gloves for seafood boils were disappointingly flimsy, a minor but notable detraction from the otherwise enjoyable experience. The beverage selection was limited, with wines only available by the bottle at a steep price, and the absence of a dessert menu (or offer) left a sweet gap in the meal.

Despite these areas for improvement, the overall experience was positive, and I anticipate a return visit to indulge once more in their delightful seafood offerings. The total bill for two was $140 plus tip, sizeable but not outlandish considering the quality and setting.",1,13.2,75,51.89,13.46,19.307692307692307,19.55,38.44979,165.79043579101562,73.1911907716549,0.3435211181640625,154.8875797833892,0.521087646484375,92.23728481762788,3.2512432596033207,-23.0,-85.0,-0.3527657250044882,-2.5027776815387313,-0.4764086917218113,-0.4811126022765279,152.9394073486328,0.5406341552734375
8978,"During a visit back in July, I had the pleasure of indulging in a Wimbledon breakfast at this charming little eatery. The highlight was a delightful mushroom omelette, accompanied by crisp hash browns and a side of spicy ketchup which added a nice kick to the meal. Whether you're popping in for a hearty breakfast, a leisurely lunch, or a cozy dinner, this quaint spot certainly doesn’t disappoint. Highly recommended for a satisfying dining experience!",1,11.8,16,60.85,11.25,18.75,5.58,21.155952,163.22166442871094,74.8473400431593,0.3981475830078125,169.20630112856935,0.78021240234375,29.005181953667503,2.9781590607551767,-16.0,-98.0,-9.3863007950048,-11.167471814409057,-0.4543515919645311,-0.4816558367717933,109.16015625,0.511627197265625
9180,"Following a day at Comicon, a friend's recommendation led me to this no-frills pizza spot known for its efficiency more than its ambiance. True to form, it's a grab-and-go kind of place, not designed for leisurely dining, but perfectly suited for the bustling commuter crowd.

For a mere dollar a slice, expectations were easily met—neither dazzled nor disappointed. The pizza itself was a decent rendition of the classic New York style that's become a beloved staple. Standing at a counter, my group and I quickly devoured our slices before continuing on with our day.

In sum, it offered a satisfactory, if not memorable, experience. Personally, I prefer a more traditional sit-down meal, but for the on-the-go diner in search of an economical bite, this spot does the trick.",1,11.5,30,52.9,11.38,18.285714285714285,9.52,28.841124,155.59783935546875,75.20036901160795,0.3005828857421875,169.81073014632284,0.471832275390625,13.731467310268048,4.688484740487181,-54.0,-54.0,-11.42226501877829,-9.584605141084095,-0.4660142270127891,-0.4620930652153276,103.86085510253906,0.438079833984375
9859,"I recently grabbed lunch at this spot using a fantastic $1 deal via the Ritual app, opting for the pan-fried classic dumplings. The flavor was delightful, and the two accompanying sauces complemented the dumplings perfectly. However, the dumplings tended to fall apart at the seams with each bite, which made for a challenging eating experience. The dining area is quite compact, offering just a few counter seats. Despite the small space, the service was efficient, and my order was prepared right on schedule.",1,11.2,22,63.09,11.94,16.6,6.3,30.70935,181.3675842285156,50.00229225945728,0.158203125,160.68584275778463,0.256317138671875,85.7536368516438,2.938559775116438,-7.0,-63.0,-1.8541299813174703,-0.4896573975284752,-0.4748038276013537,-0.4225204420379922,62.57801818847656,0.58636474609375
